8297 103689
2859 3843 2
2859 3856 10
2859 3871 10
2859 3903 4
2859 3914 8
2859 3921 10
2859 3922 10
2859 3933 5
2859 3937 2
2859 3942 8
2859 3946 8
2859 3973 3
2859 3976 7
2859 3980 8
2859 4011 5
2859 4024 2
2859 4030 9
2859 4031 1
2859 4037 6
2859 4043 1
2859 4044 5
2859 4051 8
2859 4055 1
2859 4088 1
2859 4103 7
2859 4110 1
2859 4111 8
2859 4162 7
2859 4171 6
2859 4173 7
2859 4179 4
2859 4183 5
2859 4191 6
2859 4234 2
2859 4256 5
2859 4290 9
2859 4297 9
2859 4331 2
2859 4332 10
2859 4335 5
2859 4351 2
2859 4365 6
2859 4373 10
2859 4384 1
2859 4385 1
2859 4386 3
2859 4402 3
2859 4412 5
2859 4463 8
2859 4468 2
2859 4500 5
2859 4510 10
2859 4528 10
2859 4531 10
2859 4552 4
2859 4557 7
2859 4588 4
2859 4613 1
2859 4631 9
2859 4648 3
2859 4661 8
2859 4677 5
2859 4719 6
2859 4728 1
2859 4780 8
2859 4811 8
2859 4820 6
2859 4831 1
2859 8293 3
2859 8294 5
2860 214 5
2860 1919 2
2860 2542 5
2860 2623 4
2860 3018 7
2866 214 2
2866 1211 7
2866 1705 7
2866 2053 3
2866 2470 10
2866 2877 8
2867 214 1
2867 3027 7
2867 4536 5
2861 214 3
2868 214 8
2869 214 8
2862 214 4
2862 2470 1
2862 2880 4
2862 2926 5
2863 214 9
2863 2470 1
2863 2877 3
2863 2880 1
2863 2902 8
2870 214 10
2871 72 6
2871 204 6
2871 214 6
2871 290 7
2871 465 7
2871 608 9
2871 633 3
2871 737 4
2871 762 7
2871 825 4
2871 827 1
2871 856 2
2871 1157 9
2871 1211 3
2871 1239 5
2871 1267 4
2871 1297 2
2871 1307 8
2871 1310 5
2871 1315 7
2871 1357 4
2871 1360 7
2871 1385 3
2871 1393 5
2871 1416 6
2871 1453 2
2871 1548 3
2871 1571 9
2871 1596 5
2871 1679 10
2871 1680 4
2871 1688 6
2871 1706 3
2871 1769 1
2871 1777 7
2871 1781 9
2871 1814 10
2871 1918 2
2871 1919 6
2871 1984 10
2871 2016 7
2871 2066 8
2871 2116 1
2871 2134 8
2871 2135 2
2871 2145 2
2871 2210 2
2871 2225 8
2871 2231 4
2871 2240 5
2871 2251 7
2871 2252 10
2871 2256 3
2871 2257 9
2871 2290 9
2871 2297 9
2871 2323 10
2871 2325 1
2871 2328 7
2871 2364 4
2871 2369 4
2871 2371 9
2871 2381 4
2871 2384 9
2871 2386 1
2871 2398 1
2871 2411 10
2871 2456 3
2871 2470 2
2871 2474 9
2871 2485 4
2871 2506 9
2871 2516 9
2871 2544 6
2871 2550 1
2871 2552 9
2871 2560 5
2871 2585 3
2871 2592 3
2871 2595 3
2871 2612 2
2871 2617 3
2871 2619 10
2871 2625 9
2871 2651 4
2871 2653 5
2871 2655 7
2871 2657 10
2871 2662 7
2871 2689 9
2871 2696 9
2871 2697 3
2871 2700 10
2871 2707 8
2871 2713 4
2871 2724 2
2871 2746 8
2871 2775 6
2871 2790 3
2871 2815 6
2871 2819 3
2871 2880 6
2871 2900 9
2871 2902 8
2871 2912 8
2871 2932 1
2871 2951 4
2871 2955 4
2871 2958 9
2871 2963 6
2871 2966 1
2871 2972 5
2871 2977 6
2871 2979 2
2871 2981 9
2871 2993 9
2871 2996 9
2871 2999 1
2871 3005 9
2871 3007 4
2871 3010 10
2871 3014 8
2871 3020 5
2871 3024 9
2871 3026 6
2871 3028 8
2871 3029 7
2871 3030 4
2871 3033 1
2871 3034 10
2871 3050 5
2871 3056 8
2871 3073 7
2871 3080 3
2871 3084 7
2871 3089 9
2871 3092 9
2871 3106 4
2871 3114 2
2871 3117 3
2871 3126 6
2871 3140 6
2871 3145 2
2871 3150 3
2871 3164 4
2871 3192 5
2871 3243 2
2871 3251 10
2871 3253 8
2871 3258 7
2871 3260 4
2871 3276 1
2871 3284 3
2871 3291 10
2871 3309 6
2871 3313 5
2871 3338 2
2871 3352 9
2871 3393 5
2871 3439 3
2871 3443 4
2871 3447 5
2871 3452 3
2871 3455 1
2871 3456 6
2871 3537 2
2871 3557 7
2871 3562 6
2871 3568 2
2871 3615 2
2871 3643 8
2871 3650 4
2871 3661 9
2871 3717 8
2871 3720 9
2871 3748 4
2871 3755 4
2871 3796 5
2871 3803 10
2871 3806 6
2871 3812 8
2871 3813 2
2871 3816 9
2871 3843 3
2871 3847 5
2871 3854 3
2871 3871 4
2871 3887 7
2871 3892 10
2871 3897 5
2871 3898 6
2871 3903 4
2871 3926 6
2871 3937 1
2871 3946 4
2871 3949 6
2871 3967 3
2871 3970 7
2871 4011 9
2871 4013 6
2871 4021 2
2871 4024 6
2871 4030 3
2871 4037 8
2871 4043 9
2871 4049 7
2871 4051 1
2871 4055 5
2871 4088 6
2871 4103 4
2871 4110 7
2871 4127 10
2871 4138 8
2871 4162 8
2871 4173 5
2871 4179 1
2871 4181 6
2871 4183 10
2871 4189 2
2871 4191 6
2871 4212 3
2871 4256 7
2871 4261 2
2871 4263 6
2871 4266 6
2871 4269 4
2871 4297 1
2871 4298 5
2871 4315 3
2871 4335 2
2871 4338 10
2871 4400 3
2871 4466 2
2871 4468 8
2871 4482 9
2871 4510 7
2871 4529 3
2871 4534 10
2871 4547 4
2871 4551 5
2871 4587 6
2871 4588 4
2871 4661 2
2871 4662 10
2871 4666 2
2871 4706 4
2871 4719 7
2871 4777 10
2871 4780 1
2871 4792 2
2871 4820 3
2871 4824 8
2871 4827 7
2871 4929 10
2871 4953 3
2871 4962 7
2871 4964 8
2871 4999 5
2871 5022 1
2871 5026 1
2871 5055 9
2871 5073 4
2871 5106 5
2871 5130 10
2871 5132 3
2871 5144 6
2871 5162 1
2871 5204 1
2871 5210 2
2871 5222 2
2871 5285 10
2871 5288 1
2871 5308 1
2871 5509 9
2871 5539 8
2871 5563 7
2871 5651 8
2871 5737 7
2871 5775 7
2871 5817 2
2871 8293 5
2871 8294 3
2864 214 9
2865 214 3
2865 2599 7
2872 214 1
2872 290 1
2872 465 6
2872 608 2
2872 762 4
2872 778 4
2872 1211 9
2872 1297 9
2872 1307 10
2872 1393 7
2872 1437 3
2872 1453 1
2872 1549 9
2872 1679 7
2872 1705 5
2872 1706 5
2872 1915 5
2872 2114 9
2872 2135 5
2872 2225 6
2872 2323 1
2872 2470 10
2872 2506 5
2872 2508 10
2872 2535 2
2872 2544 3
2872 2619 7
2872 2625 5
2872 2651 6
2872 2653 10
2872 2697 5
2872 2721 4
2872 2727 8
2872 2746 9
2872 2790 7
2872 2838 6
2872 2877 5
2872 2918 7
2872 2979 2
2872 2981 4
2872 3005 9
2872 3007 7
2872 3024 1
2872 3028 2
2872 3084 1
2872 3145 3
2872 3180 9
2872 3243 9
2872 3253 9
2872 3258 10
2872 3260 7
2872 3313 7
2872 3338 1
2872 3557 10
2872 3562 7
2872 3681 5
2872 3717 7
2872 3720 5
2872 3800 2
2872 3803 6
2872 3807 3
2872 3816 10
2872 3843 4
2872 3847 1
2872 3871 9
2872 3892 4
2872 3903 5
2872 3926 7
2872 3937 10
2872 3946 1
2872 3967 8
2872 3970 4
2872 3973 4
2872 4011 4
2872 4021 10
2872 4024 10
2872 4031 2
2872 4043 5
2872 4051 9
2872 4055 8
2872 4088 3
2872 4103 5
2872 4110 4
2872 4117 5
2872 4162 6
2872 8293 9
2872 8294 4
2875 1393 1
2875 2625 2
2875 2877 1
2875 3307 7
2875 3351 6
2875 5020 1
2876 2877 8
2880 1453 1
2880 2686 3
2879 2880 5
2881 2880 4
2882 2880 6
2883 856 9
2883 1211 4
2883 1416 3
2883 1799 9
2883 2277 7
2883 2323 8
2883 2662 2
2883 2822 1
2883 2880 3
2883 2968 8
2883 3021 8
2883 3103 4
2883 3274 7
2883 3408 10
2883 3755 1
2883 3897 7
2883 4068 8
2883 4098 9
2883 4211 1
2883 4247 1
2883 4310 3
2883 4448 9
2883 5020 10
2883 5226 3
2883 5387 3
2883 5559 9
2883 5640 7
2883 5947 8
2884 2880 4
2885 1315 2
2885 2323 9
2885 2880 5
2885 2972 3
2885 2977 8
2467 2470 8
2467 3871 6
2467 6221 8
2467 8293 7
2896 2470 7
2568 1808 1
2568 2470 8
2568 3453 2
2568 3835 9
2886 2470 5
2886 3238 2
2886 7694 6
2887 2470 6
2888 2470 6
2464 2470 8
2889 737 3
2889 2398 6
2889 2470 2
2889 3027 10
2889 3459 4
2889 4653 2
2889 4687 2
2889 4712 7
2889 4899 4
2889 5155 4
2889 5430 1
2889 5449 5
2889 5925 9
2889 6790 4
2890 2470 4
2891 2470 9
2892 2470 6
2893 2470 4
2894 2470 6
2895 2470 6
2898 2174 4
2898 2297 5
2901 290 9
2901 2174 8
2901 2625 6
2901 3068 8
2899 2174 5
2900 204 1
2900 285 10
2900 290 6
2900 974 3
2900 1267 9
2900 1297 2
2900 1549 6
2900 1571 8
2900 1633 7
2900 1705 10
2900 1706 2
2900 1754 8
2900 1918 8
2900 2066 1
2900 2134 10
2900 2174 10
2900 2593 2
2900 2594 6
2900 2625 5
2900 2651 1
2900 2654 2
2900 2657 2
2900 2790 1
2900 2815 9
2900 2922 7
2900 3089 9
2900 3253 9
2900 3650 6
2900 4247 5
2905 2053 9
2905 3830 6
2905 5254 10
2905 6613 5
2903 1679 3
2903 2053 6
2903 2398 3
2903 2625 8
2903 3956 5
2903 4735 1
2903 4796 2
2903 5404 10
2904 1211 6
2904 1357 2
2904 1416 1
2904 1549 3
2904 1734 2
2904 1754 2
2904 1918 1
2904 1919 3
2904 2053 6
2904 2323 9
2904 2411 10
2904 2565 4
2904 2593 8
2904 2999 9
2904 3104 7
2904 3117 6
2904 3164 2
2904 3265 10
2906 554 7
2906 2654 2
2906 2910 6
2906 3059 7
2906 3084 3
2906 3352 6
2907 2398 6
2907 2910 10
2907 3352 1
2907 4605 1
2907 7632 10
2907 7809 5
2908 2535 7
2908 2542 4
2908 2623 4
2908 2910 2
2908 3018 7
2908 5233 9
2908 5753 6
2908 6004 10
2908 6251 10
2908 7301 9
2908 7620 5
2908 7632 9
2909 737 6
2909 1310 2
2909 1754 4
2909 2135 4
2909 2237 9
2909 2384 6
2909 2398 3
2909 2485 3
2909 2516 9
2909 2535 1
2909 2625 9
2909 2651 3
2909 2654 1
2909 2657 6
2909 2697 6
2909 2910 6
2909 3033 5
2909 3125 1
2909 3130 7
2909 3144 7
2909 3260 8
2909 3352 1
2909 3417 1
2909 3443 2
2909 3456 10
2909 3643 7
2909 3726 9
2909 3835 5
2909 3897 6
2909 3910 6
2909 3976 7
2909 4124 1
2909 4191 8
2909 4310 1
2909 4335 3
2909 4528 1
2909 4534 8
2909 4587 7
2909 4653 10
2909 4712 1
2909 4735 6
2909 5123 4
2909 5155 7
2909 5189 1
2909 5222 10
2909 5387 8
2909 5412 5
2909 5470 4
2909 5640 5
2909 5651 6
2909 5886 2
2909 5969 9
2909 6594 9
2909 6774 4
2909 6832 8
2909 7168 4
2909 8294 10
2912 1357 7
2912 1393 4
2912 1416 6
2912 1734 5
2912 1754 10
2912 1769 9
2912 1919 7
2912 2072 9
2912 2135 6
2912 2231 6
2912 2251 1
2912 2325 1
2912 2356 7
2912 2371 5
2912 2416 2
2912 2456 6
2912 2474 8
2912 2576 2
2912 2593 4
2912 2625 4
2912 2654 10
2912 2724 7
2912 2900 5
2912 3020 6
2912 3021 9
2912 3033 1
2912 3034 4
2912 3099 8
2912 3104 6
2912 3265 9
2912 4037 4
2912 4233 4
2912 4463 1
2913 417 10
2913 1305 5
2913 1705 8
2913 2066 6
2913 2375 3
2913 2398 2
2913 2416 4
2913 2918 4
2913 2922 1
2913 3005 6
2913 5697 2
2916 1705 8
2917 1705 5
2917 4735 3
2918 1705 2
2918 2375 1
2918 2922 7
2919 1211 10
2919 1705 10
2921 2918 10
2923 1211 1
2923 1297 1
2923 1734 6
2923 2252 4
2923 2256 3
2923 2307 3
2923 2328 10
2923 2375 9
2923 2411 1
2923 2474 6
2923 2485 4
2923 2535 3
2923 2585 8
2923 2653 4
2923 2657 1
2923 2746 8
2923 2972 6
2923 2979 9
2923 2990 4
2923 3020 7
2923 3026 6
2923 3028 3
2923 3117 1
2923 3265 3
2923 3291 8
2923 3394 5
2923 3454 9
2923 3516 8
2923 3537 9
2923 3568 3
2923 3629 10
2923 3646 7
2923 3680 4
2923 3724 4
2923 4547 6
2924 2375 1
2924 2928 2
2925 425 8
2925 1211 6
2925 1596 9
2925 1808 4
2925 1918 4
2925 2547 3
2925 2625 5
2925 2646 3
2925 2651 5
2925 2877 3
2925 2926 4
2925 2946 5
2925 2955 2
2925 2956 8
2925 2972 4
2925 2977 9
2925 2979 4
2925 3265 8
2925 8178 6
2928 2877 3
2929 2877 1
2930 2877 1
2932 15 6
2932 762 7
2932 1157 3
2932 1211 7
2932 1297 3
2932 1549 7
2932 1648 6
2932 1688 8
2932 1777 4
2932 1918 8
2932 2145 1
2932 2328 9
2932 2485 5
2932 2547 8
2932 2565 3
2932 2594 5
2932 2651 5
2932 2667 10
2932 2877 1
2932 2955 5
2932 2958 1
2932 3028 1
2932 3059 9
2932 3140 9
2932 3192 8
2932 3291 6
2932 3321 8
2932 3394 4
2932 3417 1
2932 3439 5
2932 3454 8
2932 3480 9
2932 3537 1
2932 3557 1
2932 3568 1
2932 3615 10
2932 3635 6
2932 3646 3
2932 3661 2
2932 3724 9
2932 3812 4
2932 3969 9
2932 3976 9
2932 4065 2
2932 4191 7
2932 4231 4
2932 4235 4
2932 4254 9
2932 4261 4
2932 4266 10
2932 4272 9
2932 4323 6
2932 4365 2
2932 4373 9
2932 4463 6
2932 4661 4
2932 4735 2
2932 4814 4
2932 4875 9
2932 5103 9
2932 5828 4
2932 7301 3
2931 2877 2
2931 7316 1
2933 1211 3
2933 2724 4
2933 2877 3
2933 2946 6
2933 3068 8
2933 3253 1
2935 425 4
2935 1808 2
2935 2517 8
2935 2646 9
2935 2811 3
2935 2871 1
2935 3002 3
2935 3321 5
2935 3447 10
2935 3452 3
2935 3455 4
2935 3537 7
2935 3607 2
2935 3835 4
2935 3854 4
2935 3958 10
2935 4124 3
2935 4298 6
2935 4466 4
2935 4588 4
2935 4613 5
2935 4661 9
2935 4662 1
2935 4719 7
2935 4735 8
2935 4792 4
2935 4797 9
2935 4815 6
2935 4938 8
2935 4962 4
2935 4983 3
2935 4999 9
2935 5055 5
2935 5058 8
2935 5083 9
2935 5092 8
2914 1754 6
2914 1808 4
2914 2963 9
2914 4792 5
2939 1211 6
2939 1633 1
2939 2411 9
2939 2657 8
2939 2707 4
2939 3529 1
2939 3669 1
2938 1211 10
2940 15 5
2940 285 2
2940 290 1
2940 417 2
2940 762 4
2940 825 2
2940 938 7
2940 1026 9
2940 1157 3
2940 1166 4
2940 1211 5
2940 1352 3
2940 1571 5
2940 1633 6
2940 1744 2
2940 1919 8
2940 1990 7
2940 2016 10
2940 2114 4
2940 2135 6
2940 2210 9
2940 2240 2
2940 2251 9
2940 2273 6
2940 2290 9
2940 2297 4
2940 2324 5
2940 2325 9
2940 2338 4
2940 2433 3
2940 2485 2
2940 2510 10
2940 2565 9
2940 2576 7
2940 2593 1
2940 2594 10
2940 2619 8
2940 2623 6
2940 2625 8
2940 2653 9
2940 2657 9
2940 2660 10
2940 2667 4
2940 2693 3
2940 2700 1
2940 2727 10
2940 2851 10
2940 2912 10
2940 2932 1
2940 2958 6
2940 2973 1
2940 2974 9
2940 2977 5
2940 3005 5
2940 3009 5
2940 3026 10
2940 3028 5
2940 3056 4
2940 3114 6
2940 3117 9
2940 3148 2
2940 3238 7
2940 3266 2
2940 3291 3
2940 3307 9
2940 3351 1
2940 3404 7
2940 3408 9
2940 3480 4
2940 3489 2
2940 3557 8
2940 3681 1
2940 3769 10
2940 3772 3
2940 3792 8
2940 3800 3
2940 3803 6
2940 3804 10
2940 3807 6
2940 3847 8
2940 3892 2
2940 3897 9
2940 4049 3
2940 4055 9
2940 4134 6
2940 4162 8
2940 4173 9
2940 4179 6
2940 4201 1
2940 4218 8
2940 4485 9
2940 4980 9
2940 5020 10
2940 5079 9
2940 5179 5
2940 5233 4
2940 5298 3
2940 5626 6
2940 5806 1
2940 5872 2
2940 5950 1
2940 5969 3
2940 6000 7
2940 6004 4
2940 6306 6
2940 6462 5
2940 6496 1
2940 6505 9
2940 6595 8
2940 6600 4
2940 6682 10
2940 6755 4
2940 6780 9
2940 6784 7
2940 6897 7
2940 7012 2
2940 7116 8
2940 7162 7
2940 7254 6
2940 7277 7
2940 7301 6
2940 7389 7
2940 7618 2
2941 974 9
2941 1211 3
2941 2535 8
2941 2693 1
2941 2747 7
2941 3549 3
2941 3609 1
2941 3970 9
2941 5058 10
2941 7054 2
2941 8141 6
2936 1211 9
2936 2815 6
2936 2946 9
2936 2999 5
2936 3148 5
2936 5902 2
2936 7517 10
2936 8186 6
2944 2946 9
2945 2946 9
2947 1291 4
2947 2485 6
2947 2547 10
2947 2660 9
2947 2968 2
2947 3029 1
2947 3253 8
2947 3352 9
2947 3489 1
2947 4043 5
2948 762 7
2948 1357 1
2948 1416 7
2948 1437 9
2948 1734 7
2948 1754 10
2948 1781 10
2948 2251 8
2948 2371 7
2948 2547 8
2948 2550 2
2948 2593 2
2948 2654 7
2948 2697 10
2948 2830 1
2948 2856 8
2948 2900 1
2948 3033 2
2948 3089 4
2948 3117 2
2948 3130 3
2948 3140 3
2948 3150 3
2948 3164 1
2948 3193 1
2948 8293 7
2949 2547 10
2950 1315 8
2950 1596 3
2950 2323 9
2950 2547 4
2950 2560 7
2950 2707 1
2950 2815 9
2950 2963 4
2950 2966 8
2950 2972 1
2950 2977 9
2950 2993 7
2950 2999 1
2951 72 1
2951 1185 4
2951 1385 3
2951 2145 3
2951 2297 4
2951 2547 10
2951 2576 8
2951 2625 6
2951 2660 9
2951 2760 4
2951 2790 6
2951 3014 9
2951 3489 7
2951 3615 4
2951 3976 2
2951 4297 10
2951 4411 10
2951 4463 8
2951 4531 8
2952 2955 3
2953 290 9
2953 1688 10
2953 1706 4
2953 2338 8
2953 2371 1
2953 2485 9
2953 2654 6
2953 2871 2
2953 2955 3
2953 5106 3
2954 2955 9
2957 1918 6
2958 1026 5
2958 1267 7
2958 1918 4
2958 2066 1
2958 2134 6
2958 2225 6
2958 2256 6
2958 2323 6
2958 2328 2
2958 2411 6
2958 2474 8
2958 2510 9
2958 2585 8
2958 2594 9
2958 2625 3
2958 2646 1
2958 2727 3
2958 2746 3
2958 2790 3
2958 2830 6
2958 2856 6
2958 3005 8
2958 3084 1
2958 3089 9
2958 3117 4
2958 3125 10
2958 3265 3
2958 3291 2
2958 3352 8
2958 3394 9
2958 3439 1
2958 3516 8
2958 3645 9
2958 3650 8
2958 3892 3
2958 3898 7
2958 3903 9
2958 4256 10
2958 4290 8
2958 4299 3
2958 4400 3
2958 4528 5
2958 4530 6
2958 4735 3
2958 5412 9
2958 5772 7
2958 7620 1
2960 2963 10
2961 2963 4
2962 2963 7
2964 633 5
2964 825 5
2964 856 10
2964 1140 1
2964 1239 4
2964 1267 1
2964 1305 8
2964 1307 7
2964 1360 9
2964 1385 8
2964 1437 2
2964 1734 7
2964 1919 6
2964 2066 7
2964 2134 10
2964 2210 7
2964 2225 10
2964 2237 5
2964 2256 7
2964 2384 1
2964 2595 6
2964 2651 2
2964 2653 5
2964 2654 9
2964 2655 2
2964 2662 7
2964 2746 6
2964 2859 9
2964 2932 4
2964 2951 2
2964 2958 6
2964 2966 4
2964 2981 9
2964 3021 1
2964 3033 10
2964 3034 8
2964 3192 4
2964 3251 8
2964 3258 9
2964 3265 4
2964 3291 1
2964 3307 8
2964 3309 6
2964 3320 3
2964 3321 1
2964 3351 1
2964 3394 2
2964 3408 7
2964 3453 7
2964 3615 10
2964 4011 5
2964 4013 7
2964 4021 10
2964 4043 2
2964 4055 9
2964 4110 9
2964 4162 4
2964 4179 3
2964 4201 5
2964 4216 10
2964 4247 2
2964 4256 4
2964 4263 8
2964 4269 6
2964 4289 7
2964 4290 8
2964 4424 3
2964 4646 3
2964 8293 6
2964 8294 5
2965 2966 4
2965 2993 4
2967 417 8
2967 762 8
2967 825 10
2967 974 2
2967 1157 1
2967 1166 9
2967 1239 4
2967 1297 7
2967 1305 6
2967 1307 10
2967 1310 2
2967 1315 9
2967 1549 6
2967 1571 3
2967 1688 5
2967 1729 9
2967 1734 9
2967 1754 5
2967 1769 10
2967 1984 10
2967 2014 10
2967 2016 1
2967 2066 6
2967 2114 6
2967 2129 7
2967 2134 4
2967 2144 8
2967 2145 7
2967 2209 8
2967 2210 9
2967 2237 9
2967 2240 6
2967 2252 10
2967 2256 7
2967 2257 7
2967 2290 5
2967 2297 5
2967 2325 1
2967 2326 4
2967 2328 8
2967 2354 7
2967 2356 10
2967 2364 1
2967 2371 6
2967 2381 2
2967 2384 8
2967 2398 3
2967 2411 9
2967 2433 1
2967 2456 8
2967 2474 8
2967 2485 5
2967 2506 9
2967 2516 6
2967 2517 8
2967 2565 1
2967 2576 5
2967 2595 8
2967 2597 9
2967 2612 1
2967 2646 10
2967 2653 4
2967 2654 2
2967 2655 6
2967 2657 3
2967 2660 8
2967 2674 2
2967 2693 5
2967 2696 4
2967 2697 1
2967 2707 6
2967 2760 8
2967 2775 6
2967 2787 3
2967 2790 7
2967 2859 1
2967 2871 2
2967 2900 5
2967 2912 6
2967 2918 10
2967 2932 3
2967 2958 7
2967 2966 7
2967 2968 9
2967 2981 3
2967 3002 3
2967 3005 1
2967 3007 10
2967 3009 7
2967 3010 9
2967 3014 7
2967 3026 4
2967 3029 4
2967 3034 9
2967 3059 4
2967 3073 5
2967 3117 8
2967 3140 4
2967 3148 6
2967 3173 3
2967 3192 3
2967 3258 9
2967 3265 1
2967 3276 8
2967 3284 4
2967 3291 5
2967 3309 8
2967 3321 1
2967 3334 7
2967 3346 1
2967 3351 3
2967 3352 1
2967 3394 5
2967 3404 7
2967 3435 6
2967 3439 5
2967 3447 7
2967 3453 5
2967 3455 3
2967 3456 2
2967 3458 7
2967 3463 9
2967 3479 1
2967 3520 8
2967 3529 1
2967 3538 4
2967 3562 8
2967 3568 4
2967 3580 6
2967 3587 5
2967 3607 3
2967 3609 10
2967 3615 6
2967 3631 2
2967 3635 2
2967 3643 10
2967 3660 4
2967 3680 5
2967 3691 2
2967 3717 2
2967 3724 1
2967 3748 5
2967 3787 9
2967 3796 1
2967 3806 6
2967 3813 5
2967 3843 10
2967 3847 6
2967 3854 6
2967 3871 10
2967 3903 6
2967 3912 10
2967 3956 1
2967 3958 4
2967 3976 8
2967 4011 1
2967 4013 2
2967 4021 6
2967 4024 2
2967 4037 2
2967 4040 2
2967 4043 8
2967 4044 2
2967 4055 9
2967 4086 2
2967 4088 7
2967 4099 10
2967 4103 4
2967 4110 3
2967 4117 9
2967 4124 4
2967 4138 9
2967 4162 5
2967 4179 5
2967 4181 9
2967 4191 7
2967 4201 10
2967 4212 2
2967 4219 1
2967 4220 2
2967 4233 3
2967 4234 6
2967 4247 2
2967 4256 8
2967 4261 2
2967 4263 6
2967 4266 1
2967 4269 9
2967 4289 8
2967 4290 7
2967 4297 4
2967 4335 10
2967 4422 7
2967 4453 5
2967 4471 3
2967 4485 3
2967 4510 1
2967 4551 6
2967 4574 10
2967 4578 3
2967 4600 10
2967 4613 5
2967 4653 7
2967 4661 1
2967 4662 6
2967 4666 1
2967 4706 10
2967 4719 6
2967 4735 9
2967 4792 5
2967 4796 8
2967 4811 9
2967 4814 9
2967 4827 6
2967 4828 9
2967 4938 1
2967 4953 8
2967 4962 6
2967 4999 3
2967 5026 9
2967 5055 9
2967 5058 6
2967 5073 5
2967 5083 8
2967 5092 10
2967 5100 2
2967 5106 9
2967 5130 3
2967 5132 9
2967 5176 1
2967 5445 8
2967 5459 2
2967 5511 7
2967 6148 8
2967 6306 1
2967 6400 7
2967 8293 3
2967 8294 3
2968 465 2
2968 762 5
2968 1166 6
2968 1357 4
2968 1416 3
2968 1633 4
2968 1679 3
2968 1754 10
2968 1982 3
2968 2135 9
2968 2225 4
2968 2251 4
2968 2258 4
2968 2297 2
2968 2542 1
2968 2576 7
2968 2605 4
2968 2653 2
2968 2658 1
2968 2697 7
2968 2785 5
2968 2966 4
2968 3026 3
2968 3089 10
2968 3117 6
2968 3265 10
2968 3276 5
2968 3293 7
2968 3338 6
2968 3394 10
2968 3454 6
2968 3456 5
2968 3473 4
2968 3489 4
2968 3516 1
2968 3557 7
2968 3562 10
2968 3650 9
2968 3724 8
2968 4124 4
2968 4173 10
2968 4179 4
2968 4191 1
2968 4234 2
2968 4349 1
2968 4735 10
2968 4983 10
2968 5072 4
2968 5073 2
2968 5148 8
2968 5459 5
2968 5582 3
2968 7620 10
2968 7699 6
2968 7908 9
2972 15 9
2972 222 9
2972 406 10
2972 608 10
2972 737 7
2972 778 9
2972 825 8
2972 896 3
2972 1159 5
2972 1239 6
2972 1247 7
2972 1305 2
2972 1310 5
2972 1360 10
2972 1549 6
2972 1680 6
2972 1688 2
2972 1733 6
2972 1769 4
2972 1799 6
2972 1972 2
2972 1990 4
2972 2001 5
2972 2134 1
2972 2144 3
2972 2145 6
2972 2237 8
2972 2240 6
2972 2273 5
2972 2328 10
2972 2364 10
2972 2369 2
2972 2381 10
2972 2440 5
2972 2507 2
2972 2511 3
2972 2517 5
2972 2552 6
2972 2565 6
2972 2576 4
2972 2592 8
2972 2605 7
2972 2612 2
2972 2619 9
2972 2646 9
2972 2653 7
2972 2689 6
2972 2696 3
2972 2746 2
2972 2760 9
2972 2787 1
2972 2811 2
2972 2822 2
2972 2831 7
2972 2859 7
2972 2871 2
2972 2909 10
2972 2914 1
2972 2932 7
2972 2958 5
2972 2973 5
2972 2981 6
2972 3002 8
2972 3027 6
2972 3028 4
2972 3089 9
2972 3092 8
2972 3103 2
2972 3125 8
2972 3140 7
2972 3144 9
2972 3192 5
2972 3258 2
2972 3274 8
2972 3291 2
2972 3320 1
2972 3321 4
2972 3334 3
2972 3352 6
2972 3376 3
2972 3417 2
2972 3433 7
2972 3439 9
2972 3447 7
2972 3452 7
2972 3453 9
2972 3454 2
2972 3456 8
2972 3460 6
2972 3479 2
2972 3498 2
2972 3537 8
2972 3557 1
2972 3562 8
2972 3568 8
2972 3607 10
2972 3615 6
2972 3634 6
2972 3635 1
2972 3645 1
2972 3650 10
2972 3661 8
2972 3664 5
2972 3691 3
2972 3720 5
2972 3748 6
2972 3755 1
2972 3796 7
2972 3800 2
2972 3816 10
2972 3835 2
2972 3843 4
2972 3854 6
2972 3873 5
2972 3885 1
2972 3898 4
2972 3903 5
2972 3910 1
2972 3919 10
2972 3926 10
2972 3946 2
2972 3956 10
2972 3958 9
2972 3967 8
2972 3973 1
2972 4012 8
2972 4030 2
2972 4031 9
2972 4037 5
2972 4040 8
2972 4043 4
2972 4044 5
2972 4047 3
2972 4055 10
2972 4058 3
2972 4099 9
2972 4103 7
2972 4124 8
2972 4162 7
2972 4173 4
2972 4175 9
2972 4212 10
2972 4219 5
2972 4247 6
2972 4261 8
2972 4263 3
2972 4266 9
2972 4269 4
2972 4297 10
2972 4298 1
2972 4299 3
2972 4315 3
2972 4331 10
2972 4335 6
2972 4338 7
2972 4351 4
2972 4361 6
2972 4400 9
2972 4411 3
2972 4412 10
2972 4422 2
2972 4448 4
2972 4453 9
2972 4468 1
2972 4482 10
2972 4485 8
2972 4500 10
2972 4507 2
2972 4527 4
2972 4528 5
2972 4529 1
2972 4534 9
2972 4536 9
2972 4547 6
2972 4551 7
2972 4562 6
2972 4578 9
2972 4587 4
2972 4600 2
2972 4604 9
2972 4613 1
2972 4625 1
2972 4631 3
2972 4653 7
2972 4661 3
2972 4662 7
2972 4666 4
2972 4689 10
2972 4706 8
2972 4712 4
